#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_Volume_6_30_L-r002.d "
#Point,X(Minutes),Y(Counts)
116,1.275,1446623.75
117,1.286,1468548.625
118,1.297,1487076.875
119,1.308,1510956
120,1.319,1527782.625
121,1.330,1545229.5
122,1.341,1548463.125
123,1.352,1561451.75
124,1.362,1570712.375
125,1.373,1582681.75
126,1.384,1598690.625
127,1.395,1619149.25
128,1.406,1642499.5
129,1.417,1668901.875
130,1.428,1714088.75
131,1.439,1786487.625
132,1.450,1928098.375
133,1.461,2136396.75
134,1.472,2379488.75
135,1.483,2618942.75
136,1.494,2841846
137,1.505,3005886
138,1.516,3124300.5
139,1.527,3209493.75
140,1.538,3286058.75
141,1.549,3348258.75
142,1.559,3426215
143,1.570,3511787.25
144,1.581,3610239
145,1.592,3683514.5
146,1.603,3750197.75
147,1.614,3793012.5
148,1.625,3815245.75
149,1.636,3838216.5
150,1.647,3852383.75
151,1.658,3844791.25
152,1.669,3814955.25
153,1.680,3777670.75
154,1.691,3724286.25
155,1.702,3668953
156,1.713,3595582
157,1.724,3533843.25
158,1.735,3478887.25
159,1.746,3429531.5
160,1.757,3393162.5
161,1.767,3367082.5
162,1.778,3347752.5
163,1.789,3315965.25
164,1.800,3298963.5
165,1.811,3274470.75
166,1.822,3250127.25
167,1.833,3209613
168,1.844,3178061
169,1.855,3090168.5
170,1.866,3001247
171,1.877,2906257.5
172,1.888,2843224.75
173,1.899,2786686
174,1.910,2782282
175,1.921,2802490.75
176,1.932,2841094.5
177,1.943,2877461
178,1.954,2950881.75
179,1.964,3019835.5
180,1.975,3087988.75
181,1.986,3172292
182,1.997,3279131.5
183,2.008,3382932.75
184,2.019,3528391.25
185,2.030,3679923.25
186,2.041,3867994.75
187,2.052,4067548.75
188,2.063,4320269.5
189,2.074,4603394
190,2.085,4938073.5
191,2.096,5286303
192,2.107,5671770
193,2.118,6025513.5
194,2.129,6350133.5
195,2.140,6667842
196,2.151,6947639.5
197,2.162,7184049
198,2.172,7343430.5
199,2.183,7454614.5
200,2.194,7511366.5
201,2.205,7609003
202,2.216,7760349.5
203,2.227,7992189.5
204,2.238,8267294
205,2.249,8490890
206,2.260,8676614
207,2.271,8801536
208,2.282,8889584
209,2.293,8914147
210,2.304,8923179
211,2.315,8877533
212,2.326,8804665
213,2.337,8706575
214,2.348,8594674
215,2.359,8458783
216,2.369,8281622.5
217,2.380,8133141
218,2.391,7931479
219,2.402,7610748
220,2.413,7145031.5
221,2.424,6538140.5
222,2.435,5842213.5
223,2.446,5250470.5
224,2.457,4854973.5
225,2.468,4685083.5
226,2.479,4645902.5
227,2.490,4630808
228,2.501,4546357
229,2.512,4424277.5
230,2.523,4254343.5
231,2.534,4086178.5
232,2.545,3934683.25
233,2.556,3803549
234,2.567,3644650.75
235,2.577,3509644.75
236,2.588,3383572
237,2.599,3256831.5
238,2.610,3137677
239,2.621,3031908.25
240,2.632,2918455.25
241,2.643,2819855.5
242,2.654,2732585.75
243,2.665,2659345.75
244,2.676,2589885.25
245,2.687,2527969.5
246,2.698,2472774.5
247,2.709,2435897
248,2.720,2409712.75
249,2.731,2383583
250,2.742,2355003.25
251,2.753,2339437.25
252,2.764,2316922
253,2.774,2309058
254,2.785,2299780
255,2.796,2292682
256,2.807,2269435.25
257,2.818,2248030
258,2.829,2218194.75
259,2.840,2218830
260,2.851,2208735.75
261,2.862,2210991.25
262,2.873,2221176.25
263,2.884,2228734.5
264,2.895,2226744.25
265,2.906,2244362.25
266,2.917,2256215.75
267,2.928,2255123.25
268,2.939,2263858.5
269,2.950,2272833
270,2.961,2271189.5
271,2.972,2274444.25
272,2.982,2280395
273,2.993,2277975.75
274,3.004,2265494.5
275,3.015,2278247
276,3.026,2286399.75
277,3.037,2313276.75
278,3.048,2343615.75
279,3.059,2389563.25
280,3.070,2426025.5
281,3.081,2594790
282,3.092,2926976.25
283,3.103,3237050.25
284,3.114,3487303.25
285,3.125,3703202.75
286,3.136,3782224.5
287,3.147,3770171.5
288,3.158,3836320.5
289,3.169,3923942.75
290,3.179,3960380.5
291,3.190,3941299.5
292,3.201,3847353
293,3.212,3732526.25
294,3.223,3612309.75
295,3.234,3510871
296,3.245,3423831.5
297,3.256,3353062
298,3.267,3257872.75
299,3.278,3164952
300,3.289,3065644
301,3.300,2993405
302,3.311,2941440.25
303,3.322,2939039.5
304,3.333,2953332.75
305,3.344,2989132.25
306,3.355,3028291.5
307,3.366,3070855.5
308,3.376,3095381.75
309,3.387,3127562.5
310,3.398,3138322.75
311,3.409,3153203.75
312,3.420,3168462.5
313,3.431,3177440.75
314,3.442,3161162.75
315,3.453,3148400.25
316,3.464,3126962.5
317,3.475,3102035.5
318,3.486,3088428
319,3.497,3090220.5
320,3.508,3088495.5
321,3.519,3087917.25
322,3.530,3024180
323,3.541,2903721.75
324,3.552,2748263.25
325,3.563,2609687.75
326,3.574,2497901.75
327,3.584,2506149.75
328,3.595,2599131.75
329,3.606,2731552.25
330,3.617,2876449.75
331,3.628,3010619
332,3.639,3106232
333,3.650,3164231
334,3.661,3202712.5
335,3.672,3217012.5
336,3.683,3222810.75
337,3.694,3267103.5
