#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_B06-r002.d "
#Point,X(Minutes),Y(Counts)
101,1.111,1457413.375
102,1.122,1473198
103,1.133,1492053.5
104,1.144,1505423.25
105,1.155,1513387
106,1.165,1513919.25
107,1.176,1514520.125
108,1.187,1505239.125
109,1.198,1496494.125
110,1.209,1490402.5
111,1.220,1490143.625
112,1.231,1482822
113,1.242,1477461.5
114,1.253,1477050.875
115,1.264,1471645.125
116,1.275,1472976.375
117,1.286,1483755.125
118,1.297,1506865.125
119,1.308,1521482.625
120,1.319,1544812.25
121,1.330,1556155.25
122,1.341,1567573.375
123,1.352,1574247.5
124,1.362,1583061.875
125,1.373,1583403.5
126,1.384,1592567
127,1.395,1584964.375
128,1.406,1589176.25
129,1.417,1606015.125
130,1.428,1635750.5
131,1.439,1702316.625
132,1.450,1832253.75
133,1.461,2009643.5
134,1.472,2212150.75
135,1.483,2424070.5
136,1.494,2590315.75
137,1.505,2694303.25
138,1.516,2761797
139,1.527,2824487.5
140,1.538,2915725
141,1.549,3073349
142,1.560,3358425
143,1.570,3710323.5
144,1.581,4051774.25
145,1.592,4289173.5
146,1.603,4384744
147,1.614,4316100
148,1.625,4173904.25
149,1.636,4030147.25
150,1.647,3929946.75
151,1.658,3859955.75
152,1.669,3803960.25
153,1.680,3739446.25
154,1.691,3663721.5
155,1.702,3571266.75
156,1.713,3471331.5
157,1.724,3360545.25
158,1.735,3290362.75
159,1.746,3259224.75
160,1.757,3267672
161,1.767,3289606
162,1.778,3315202.75
163,1.789,3292310
164,1.800,3263137.75
165,1.811,3214488.75
166,1.822,3170371
167,1.833,3134492
168,1.844,3114491.5
169,1.855,3081561.25
170,1.866,3037623
171,1.877,3000939
172,1.888,2958764
173,1.899,2934503.5
174,1.910,2919974
175,1.921,2932098.5
176,1.932,2948967.5
177,1.943,2997643.75
178,1.954,3032141.25
179,1.964,3090117
180,1.975,3162361.5
181,1.986,3246748.75
182,1.997,3340333
183,2.008,3456313.5
184,2.019,3558366.25
185,2.030,3673194.5
186,2.041,3789905
187,2.052,3946006.75
188,2.063,4171096
189,2.074,4440762
190,2.085,4768601
191,2.096,5132234.5
192,2.107,5501694.5
193,2.118,5843586.5
194,2.129,6188305
195,2.140,6491285.5
196,2.151,6705758
197,2.162,6788922
198,2.172,6791420
199,2.183,6709379.5
200,2.194,6699409
201,2.205,6856798
202,2.216,7169640
203,2.227,7548214.5
204,2.238,7966038.5
205,2.249,8262047.5
206,2.260,8470938
207,2.271,8560363
208,2.282,8600351
209,2.293,8578768
210,2.304,8521823
211,2.315,8424772
212,2.326,8324949
213,2.337,8158570
214,2.348,7998553
215,2.359,7847386
216,2.369,7740032.5
217,2.380,7648523
218,2.391,7610987.5
219,2.402,7519886.5
220,2.413,7323880
221,2.424,7041273
222,2.435,6709728
223,2.446,6371361
224,2.457,6051399.5
225,2.468,5843221.5
226,2.479,5636806
227,2.490,5445400.5
228,2.501,5208345.5
229,2.512,4968091
230,2.523,4721269
231,2.534,4506968
232,2.545,4319743
233,2.556,4169686.5
234,2.567,4028164.75
235,2.577,3877830.75
236,2.588,3747196.75
237,2.599,3617669.5
238,2.610,3493366
239,2.621,3392513.25
240,2.632,3304835.75
241,2.643,3200126.25
242,2.654,3107863.25
243,2.665,3013728.5
244,2.676,2937041.25
245,2.687,2853288.75
246,2.698,2798148.25
247,2.709,2745113.75
248,2.720,2701153.5
249,2.731,2638866.5
250,2.742,2591707.25
251,2.753,2553135.25
252,2.764,2523133.5
253,2.774,2511601.25
254,2.785,2519813.5
255,2.796,2519990
256,2.807,2511474
257,2.818,2514121.5
258,2.829,2511538
259,2.840,2524228.75
260,2.851,2549962.25
261,2.862,2593655.5
262,2.873,2628378
263,2.884,2655333.25
264,2.895,2671179.5
265,2.906,2677828.5
266,2.917,2681511.5
267,2.928,2692241.5
268,2.939,2716273.5
269,2.950,2748628.25
270,2.961,2787436.25
271,2.972,2793998
272,2.982,2799770.75
273,2.993,2795591.5
274,3.004,2789139.75
275,3.015,2802606.5
276,3.026,2866865.25
277,3.037,2936797.25
278,3.048,3027055.5
279,3.059,3131552.25
280,3.070,3277574
281,3.081,3424623.5
282,3.092,3301978.25
283,3.103,2952581.25
284,3.114,2482167.75
285,3.125,1976616.125
286,3.136,1561676
287,3.147,1508691.625
288,3.158,1668996.25
289,3.169,1930444.875
290,3.179,2230175.25
291,3.190,2556323
292,3.201,2881088
293,3.212,3182652.5
294,3.223,3412272
295,3.234,3585697.75
296,3.245,3666682.75
297,3.256,3674560.25
298,3.267,3615435.5
299,3.278,3530942
300,3.289,3412686.25
301,3.300,3303562.5
302,3.311,3209666.5
303,3.322,3138459
304,3.333,3092099.75
305,3.344,3066308
306,3.355,3053010.75
307,3.366,3048069.75
308,3.376,3050779.5
309,3.387,3053022.25
310,3.398,3064096.25
311,3.409,3079790
312,3.420,3088466.25
313,3.431,3085477.25
314,3.442,3080622.5
315,3.453,3073905.75
316,3.464,3061901
317,3.475,3050261.75
318,3.486,3053896.25
319,3.497,3064860.5
320,3.508,3054585.75
321,3.519,3063319.5
322,3.530,3061057.75
323,3.541,3038585.75
324,3.552,2997972.25
325,3.563,2978396.75
326,3.574,2943722.5
327,3.584,2930272
328,3.595,2929711
329,3.606,2933961.75
330,3.617,2927783.5
331,3.628,2930177.75
332,3.639,2937591.5
333,3.650,2945152
334,3.661,2957615
335,3.672,2965518.5
336,3.683,2996771.5
337,3.694,3055247
