#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_Volume_3_15_H-r001.d "
#Point,X(Minutes),Y(Counts)
294,3.223,3332186.25
295,3.234,3286108.5
296,3.245,3246588
297,3.256,3194619
298,3.267,3151534.25
299,3.278,3093993.25
300,3.289,3058655
301,3.300,3023077.25
302,3.311,3021820
303,3.322,3026466.25
304,3.333,3046992.5
305,3.344,3062013.25
306,3.355,3070123.75
307,3.366,3062648.5
308,3.376,3035183.5
309,3.387,3024751.5
310,3.398,3019948.75
311,3.409,3023823.5
312,3.420,3029564.75
313,3.431,3050119.25
314,3.442,3049427
315,3.453,3065203.5
316,3.464,3072581
317,3.475,3089545.5
318,3.486,3111486.25
319,3.497,3138345.75
320,3.508,3152855.5
321,3.519,3167635.5
322,3.530,3158697.75
323,3.541,3098200.75
324,3.552,3006942
325,3.563,2920864.25
326,3.574,2850873.25
327,3.584,2820824
328,3.595,2857859
329,3.606,2945564.25
330,3.617,3030267.5
331,3.628,3121723
332,3.639,3197325
333,3.650,3249760.75
334,3.661,3283055
335,3.672,3282006.75
336,3.683,3354246
337,3.694,3295073.25
