#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_Volume_4_20_L-r001.d "
#Point,X(Minutes),Y(Counts)
130,1.428,1708594.5
131,1.439,1768752.75
132,1.450,1886269.625
133,1.461,2028238.25
134,1.472,2195928
135,1.483,2365116.75
136,1.494,2506383.75
137,1.505,2615494.5
138,1.516,2726976.5
139,1.527,2841340
140,1.538,2969849.5
141,1.549,3113927
142,1.559,3253966.25
143,1.570,3394223.25
144,1.581,3520367.5
145,1.592,3605475.5
146,1.603,3663775.5
147,1.614,3679638.25
148,1.625,3671101.75
149,1.636,3641650.75
150,1.647,3623105.5
151,1.658,3590752
152,1.669,3576303.5
153,1.680,3561369.5
154,1.691,3579686.75
155,1.702,3597643.5
156,1.713,3613824.25
157,1.724,3594612.5
158,1.735,3573823.25
159,1.746,3516167.25
160,1.757,3466745.5
161,1.767,3410362.5
162,1.778,3362590.75
163,1.789,3261329.75
164,1.800,3147617.25
165,1.811,3041068
166,1.822,2955605
167,1.833,2904007.5
168,1.844,2906885.75
169,1.855,2918171.75
170,1.866,2912056.75
171,1.877,2917372.75
172,1.888,2915820
173,1.899,2907098.25
174,1.910,2903334.25
175,1.921,2910459
176,1.932,2913998.5
177,1.943,2932355.75
178,1.954,2966273.75
179,1.964,3016465.75
180,1.975,3085162.75
181,1.986,3181141
182,1.997,3299963.5
183,2.008,3451327.5
184,2.019,3626778.25
185,2.030,3826228
186,2.041,4016689.25
187,2.052,4237540
188,2.063,4433046
189,2.074,4648065
190,2.085,4883016
191,2.096,5132461
192,2.107,5363314
193,2.118,5595708.5
194,2.129,5836918
195,2.140,6092254
196,2.151,6412933.5
197,2.162,6771974
198,2.172,7185245.5
199,2.183,7591597.5
200,2.194,7954837
201,2.205,8275450
202,2.216,8519151
203,2.227,8697985
204,2.238,8845459
205,2.249,8949134
206,2.260,9009962
207,2.271,9063231
208,2.282,9071583
209,2.293,9038954
210,2.304,8997141
211,2.315,8974541
212,2.326,8928151
213,2.337,8881164
214,2.348,8824868
215,2.359,8772278
216,2.369,8673421
217,2.380,8563754
218,2.391,8411784
219,2.402,8184167.5
220,2.413,7781336
221,2.424,7225447
222,2.435,6579957.5
223,2.446,5964490
224,2.457,5451343.5
225,2.468,5130117
226,2.479,4986627.5
227,2.490,4927758
228,2.501,4863991.5
229,2.512,4764533
230,2.523,4659380
231,2.534,4511942.5
232,2.545,4362962
233,2.556,4211501
234,2.567,4034744
235,2.577,3846494
236,2.588,3653228.5
237,2.599,3476308
238,2.610,3327800
239,2.621,3228300
240,2.632,3142213
241,2.643,3057712
242,2.654,2964427
243,2.665,2875369.75
244,2.676,2793400.25
245,2.687,2713427.5
246,2.698,2656419.75
247,2.709,2601986.75
248,2.720,2546101.5
249,2.731,2494905.25
250,2.742,2437749
251,2.753,2377441.25
252,2.764,2323036.75
253,2.774,2274068
254,2.785,2240777
255,2.796,2234455
256,2.807,2235693.25
257,2.818,2245034
258,2.829,2261575.25
259,2.840,2274664.25
260,2.851,2280195
261,2.862,2279332.25
262,2.873,2285387
263,2.884,2290719.75
264,2.895,2293007
265,2.906,2306396.25
266,2.917,2317467.25
267,2.928,2319312.5
268,2.939,2321845.75
269,2.950,2331956
270,2.961,2333460.75
271,2.971,2343441.25
272,2.982,2345815
273,2.993,2345635.75
274,3.004,2348173.5
275,3.015,2356108.5
276,3.026,2362680.5
277,3.037,2381780.25
278,3.048,2399346.5
279,3.059,2421413.75
280,3.070,2452620.75
281,3.081,2575000.25
282,3.092,2861635.5
283,3.103,2977910.25
284,3.114,2960541.75
285,3.125,2887867.5
286,3.136,2775674
287,3.147,2642773.75
288,3.158,2803654.5
289,3.169,3107778.75
290,3.179,3417255
291,3.190,3667435.75
292,3.201,3840719.75
293,3.212,3932411.5
294,3.223,3943895.25
295,3.234,3910705.5
296,3.245,3833857.75
297,3.256,3731530.75
298,3.267,3616331.25
299,3.278,3501083.25
300,3.289,3381544
301,3.300,3288243.75
302,3.311,3224903.25
303,3.322,3177828.75
304,3.333,3154673.5
305,3.344,3155496.5
306,3.355,3152027
307,3.366,3154313.25
308,3.376,3141687.5
309,3.387,3113245.25
310,3.398,3074412.75
311,3.409,3058605.25
312,3.420,3049104
313,3.431,3067339.75
314,3.442,3077250.25
315,3.453,3099072.25
316,3.464,3129811
317,3.475,3152169.5
318,3.486,3177367.5
319,3.497,3200868
320,3.508,3209506.5
321,3.519,3193597.25
322,3.530,3159296.25
323,3.541,3078716.75
324,3.552,2968384
325,3.563,2856969.5
326,3.574,2765155.75
327,3.584,2741972
328,3.595,2789358.25
329,3.606,2893010.5
330,3.617,2998854.25
331,3.628,3100216.5
332,3.639,3160800
333,3.650,3199051.5
334,3.661,3225274.5
335,3.672,3221425.75
336,3.683,3306614.25
337,3.694,3277410.75
