#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_B08-r002.d "
#Point,X(Minutes),Y(Counts)
258,2.829,2445940.5
259,2.840,2430900.75
260,2.851,2423576.75
261,2.862,2430320.75
262,2.873,2456580.25
263,2.884,2486811.5
264,2.895,2525692
265,2.906,2556157.75
266,2.917,2581325.5
267,2.928,2601518
268,2.939,2616635.5
269,2.950,2637094.5
270,2.961,2652114
271,2.972,2668492.25
272,2.982,2680755.75
273,2.993,2695750.5
274,3.004,2708848.5
275,3.015,2737087.75
276,3.026,2788075.5
277,3.037,2849465.75
278,3.048,2920884.25
279,3.059,3003908.25
280,3.070,3112959.5
281,3.081,3273527.5
282,3.092,3412580.5
283,3.103,3333017.25
284,3.114,3089953.25
285,3.125,2765856.5
286,3.136,2430997.5
287,3.147,2229754.25
288,3.158,2319149
289,3.169,2551667
290,3.179,2828710
291,3.190,3090286.25
292,3.201,3321243.5
293,3.212,3499835.25
294,3.223,3635486.75
295,3.234,3706073.25
296,3.245,3740128.25
297,3.256,3739167.25
298,3.267,3702620
299,3.278,3638741.5
300,3.289,3567290.5
301,3.300,3481340
302,3.311,3402295.5
303,3.322,3326905
304,3.333,3262352.75
305,3.344,3211690.75
306,3.355,3173134.5
307,3.366,3128820
308,3.376,3091540.5
309,3.387,3060026.25
310,3.398,3032617.5
311,3.409,3004584.75
312,3.420,2989942.25
313,3.431,2970994.25
314,3.442,2948284.25
315,3.453,2918451.75
316,3.464,2898089.25
317,3.475,2868072.75
318,3.486,2847294
319,3.497,2837459.75
320,3.508,2836759
321,3.519,2845401.75
322,3.530,2851845.25
323,3.541,2848601.5
324,3.552,2822395.5
325,3.563,2807252
326,3.574,2778192.75
327,3.584,2781503.5
328,3.595,2803594.5
329,3.606,2837323.5
330,3.617,2864796.75
331,3.628,2897839.5
332,3.639,2911774.25
333,3.650,2919600.25
334,3.661,2942382
335,3.672,2923594.75
336,3.683,3025413.25
337,3.694,2985382.25
