#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_B04-r002.d "
#Point,X(Minutes),Y(Counts)
184,2.019,3473801.25
185,2.030,3657107.5
186,2.041,3867874.75
187,2.052,4080895
188,2.063,4275326
189,2.074,4500589
190,2.085,4771103
191,2.096,5079139.5
192,2.107,5422303
193,2.118,5794774
194,2.129,6168254
195,2.140,6516929.5
196,2.151,6788529
197,2.162,6939874
198,2.172,6938706
199,2.183,6836663.5
200,2.194,6766547
201,2.205,6830354.5
202,2.216,7113169
203,2.227,7576551.5
204,2.238,8059644.5
205,2.249,8498539
206,2.260,8816524
207,2.271,8992216
208,2.282,9059395
209,2.293,9077731
210,2.304,9046820
211,2.315,8985577
212,2.326,8906184
213,2.337,8793027
214,2.348,8689982
215,2.359,8552821
216,2.369,8423880
217,2.380,8307759.5
218,2.391,8198916
219,2.402,8050295.5
220,2.413,7816752
221,2.424,7480090
222,2.435,7087440.5
223,2.446,6688594.5
224,2.457,6316147.5
225,2.468,6037327
226,2.479,5772637
227,2.490,5450111.5
228,2.501,5129204
229,2.512,4782998.5
230,2.523,4478682.5
231,2.534,4252592
232,2.545,4134821.75
233,2.556,4013133.5
234,2.567,3924779.5
235,2.577,3817233
236,2.588,3713563.25
237,2.599,3601856.25
238,2.610,3508690.25
239,2.621,3435529
240,2.632,3382295.25
241,2.643,3329034.5
242,2.654,3271100.5
243,2.665,3191265.75
244,2.676,3106011.75
245,2.687,3024250.5
246,2.698,2945136.25
247,2.709,2886969.75
248,2.720,2833090.75
249,2.731,2774847
250,2.742,2717425.25
251,2.753,2670275.75
252,2.764,2615723.5
253,2.774,2582107
254,2.785,2549513.75
255,2.796,2524632
256,2.807,2506164
257,2.818,2490370.75
258,2.829,2482531.75
259,2.840,2477165
260,2.851,2491334
261,2.862,2514539
262,2.873,2545367.5
263,2.884,2594900.5
264,2.895,2637015
265,2.906,2650999.75
266,2.917,2662085.25
267,2.928,2686626.5
268,2.939,2694825.5
269,2.950,2727594.5
270,2.961,2775032
271,2.971,2818291.5
272,2.982,2828086.25
273,2.993,2839815.5
274,3.004,2840330
275,3.015,2857219.5
276,3.026,2906884.75
277,3.037,2988304.75
278,3.048,3083857.75
279,3.059,3208361.5
280,3.070,3370185
281,3.081,3528418.25
282,3.092,3424457
283,3.103,3064389
284,3.114,2547528.75
285,3.125,1990218.75
286,3.136,1527421.25
287,3.147,1414388.625
288,3.158,1543272.875
289,3.169,1784847.375
290,3.179,2066498.25
291,3.190,2371383.75
292,3.201,2678893.5
293,3.212,2981305.5
294,3.223,3248002.5
295,3.234,3462316
296,3.245,3619728
297,3.256,3712291.75
298,3.267,3742214.75
299,3.278,3722005.5
300,3.289,3686637
301,3.300,3628692.5
302,3.311,3567113
303,3.322,3494200.5
304,3.333,3431779.75
305,3.344,3360269
306,3.355,3296786.75
307,3.366,3238807.25
308,3.376,3198654
309,3.387,3154857.75
310,3.398,3114596.5
311,3.409,3091983.5
312,3.420,3079872
313,3.431,3076400.75
314,3.442,3061203
315,3.453,3039230
316,3.464,3003306.5
317,3.475,2970110
318,3.486,2942908.25
319,3.497,2941692.75
320,3.508,2946331.75
321,3.519,2952596.75
322,3.530,2957175
323,3.541,2953820
324,3.552,2945501
325,3.563,2943337.25
326,3.574,2940571
327,3.584,2948618.75
328,3.595,2966602.25
329,3.606,2988425.25
330,3.617,3011856.5
331,3.628,3039936.5
332,3.639,3052286
333,3.650,3060516
334,3.661,3074614
335,3.672,3053426.25
336,3.683,3115557
337,3.694,3129805
