#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_Volume_3_15_H-r003.d "
#Point,X(Minutes),Y(Counts)
286,3.136,3805554.75
287,3.147,3940452.75
288,3.158,3912700.5
289,3.169,3842995.75
290,3.179,3760160.5
291,3.190,3639264.25
292,3.201,3531245
293,3.212,3426284.5
294,3.223,3346212.5
295,3.234,3283866.5
296,3.245,3237750.25
297,3.256,3190126.25
298,3.267,3147831.5
299,3.278,3100907.75
300,3.289,3063398
301,3.300,3034409.75
302,3.311,3015771
303,3.322,3003078.25
304,3.333,2989956.75
305,3.344,2984617.75
306,3.355,2979667.75
307,3.366,2973818.5
308,3.376,2972482.5
309,3.387,2965824.75
310,3.398,2963678.5
311,3.409,2984066.25
312,3.420,3009668.75
313,3.431,3047424.25
314,3.442,3096899.75
315,3.453,3122284.5
316,3.464,3133393.25
317,3.475,3144390.25
318,3.486,3138679
319,3.497,3135764.5
320,3.508,3143023.5
321,3.519,3149648.25
322,3.530,3126582.25
323,3.541,3077702
324,3.552,2996042.25
325,3.563,2904352
326,3.574,2821952.75
327,3.584,2794783
328,3.595,2811972.75
329,3.606,2878030
330,3.617,2951071.5
331,3.628,3031195.75
332,3.639,3077934
333,3.650,3109508
334,3.661,3120633.5
335,3.672,3125796
336,3.683,3158229.25
337,3.694,3132986.75
