#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_Volume_4_20_L-r003.d "
#Point,X(Minutes),Y(Counts)
319,3.497,3126518
320,3.508,3124765.25
321,3.519,3132543.5
322,3.530,3106724
323,3.541,3039586.75
324,3.552,2941262
325,3.563,2837476
326,3.574,2754865.75
327,3.584,2732486.25
328,3.595,2775303
329,3.606,2853168.5
330,3.617,2943034.25
331,3.628,3018807
332,3.639,3075612.75
333,3.650,3120408.75
334,3.661,3167396
335,3.672,3222769.5
336,3.683,3248767
337,3.694,3263460
